#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	http
#open	2014-04-03-10-20-47
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	trans_depth	method	host	uri	referrer	user_agent	request_body_len	response_body_len	status_code	status_msg	info_code	info_msg	filename	tags	username	password	proxied	orig_fuids	orig_mime_types	resp_fuids	resp_mime_types
#types	time	string	addr	port	addr	port	count	string	string	string	string	string	count	count	count	string	count	string	string	table[enum]	string	string	table[string]	vector[string]	vector[string]	vector[string]	vector[string]
1356897545.673239	C9hTwd4KDRhh5ZQw5e	192.168.82.10	1030	174.36.15.34	80	1	GET	i4u.com	/	-	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	227	301	Moved Permanently	-	-	-	(empty)	-	-	-	-	-	FiCcxf22RIxCLJyiEl	text/html
1356897598.17641	CsHga53zukG1n0RW5k	192.168.82.10	1133	54.243.97.248	80	4	GET	track.prd.inpwrd.com	/nap/v2/nap-track.php?genre=media&category=view&subcategory=story&kind=summary&placement=story_precis&asset=story.n2ih.61f3846f24bc4e52a787f1a62b0892b6&campaign=as1i9pz2oz8u&creative=as1ia066aosb&creativeSize=300x250&sessionID=0a27b55f17054d9f8bf05afa247bc1e0&experienceID=4bf1528d8ea05f722ff1d3caa4f8b020&site=ns.i4unews&c=-1739284469&ts=1356911878640	http://cdn.ip.inpwrd.com/verizon/dna_stories_3_off/2012_q4/1/three_stories_cpi.html?site=ns.i4unews	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	200	OK	-	-	-	(empty)	-	-	-	-	-	-	-
1356897598.175957	CRE36un8wWigtS6Eh	192.168.82.10	1121	54.243.97.248	80	6	GET	track.prd.inpwrd.com	/nap/v2/nap-track.php?genre=media&category=view&subcategory=story&kind=summary&placement=story_precis&asset=story.n2ih.f49c86121435247a11572a15ba7101fe&campaign=as1i9pz2oz8u&creative=as1ia066aosb&creativeSize=300x250&sessionID=0a27b55f17054d9f8bf05afa247bc1e0&experienceID=4bf1528d8ea05f722ff1d3caa4f8b020&site=ns.i4unews&c=-377194742&ts=1356911878625	http://cdn.ip.inpwrd.com/verizon/dna_stories_3_off/2012_q4/1/three_stories_cpi.html?site=ns.i4unews	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	200	OK	-	-	-	(empty)	-	-	-	-	-	-	-
1356897598.176635	CvWc6A1V3o3yZGYon2	192.168.82.10	1107	174.35.22.157	80	35	GET	cache.daylife.com	/imageserve/0cen4rt8hr4QF/45x45.jpg	http://www.i4u.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2829	200	OK	-	-	-	(empty)	-	-	-	-	-	FBSUI12kHCXSr1Lywh	image/jpeg
1356897598.176844	CbziEQ0eREmj3pJL	192.168.82.10	1106	174.35.22.157	80	34	GET	cache.daylife.com	/imageserve/00ZWfMngRZgEq/45x45.jpg	http://www.i4u.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2615	200	OK	-	-	-	(empty)	-	-	-	-	-	FjPSNLT2RHKbPMMLj	image/jpeg
1356897598.239125	CsHga53zukG1n0RW5k	192.168.82.10	1133	54.243.97.248	80	5	GET	track.prd.inpwrd.com	/nap/v2/nap-track.php?genre=media&category=view&subcategory=story&kind=summary&placement=story_precis&asset=story.n2ih.48df5aca05f391d83c3ab858285890fb&campaign=as1i9pz2oz8u&creative=as1ia066aosb&creativeSize=300x250&sessionID=0a27b55f17054d9f8bf05afa247bc1e0&experienceID=4bf1528d8ea05f722ff1d3caa4f8b020&site=ns.i4unews&c=-120922210&ts=1356911878656	http://cdn.ip.inpwrd.com/verizon/dna_stories_3_off/2012_q4/1/three_stories_cpi.html?site=ns.i4unews	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	200	OK	-	-	-	(empty)	-	-	-	-	-	-	-
1356897598.238203	Cwa6i41N75uU8vfJja	192.168.82.10	1069	173.194.43.13	80	2	GET	pagead2.googlesyndication.com	/pagead/show_ads.js	http://www.i4u.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	13811	200	OK	-	-	-	(empty)	-	-	-	-	-	FgA8De4e6cZMVx0E21	text/plain
1356897598.239854	CbziEQ0eREmj3pJL	192.168.82.10	1106	174.35.22.157	80	35	GET	cache.daylife.com	/imageserve/00WQ8XT2Z09nN/45x45.jpg	http://www.i4u.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2372	200	OK	-	-	-	(empty)	-	-	-	-	-	FoXnx01CENK4qAGwu4	image/jpeg
1356897598.315491	CbziEQ0eREmj3pJL	192.168.82.10	1106	174.35.22.157	80	36	GET	cache.daylife.com	/imageserve/0gYJ1wK9H45AC/45x45.jpg	http://www.i4u.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2324	200	OK	-	-	-	(empty)	-	-	-	-	-	FipPld1x6HK3BlG9Mk	image/jpeg
1356897598.239642	CnfWJl2korOAd9tZEg	192.168.82.10	1125	184.28.141.171	80	3	GET	video.unrulymedia.com	/annotations_6784.json	http://video.unrulymedia.com/iframe_84873424_28623_flash.html?d=1356911876859	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	860	200	OK	-	-	-	(empty)	-	-	-	-	-	FXr6po1SM7XmGOKOf3	text/plain
1356897598.239389	CvWc6A1V3o3yZGYon2	192.168.82.10	1107	174.35.22.157	80	36	GET	cache.daylife.com	/imageserve/06yn2VQ6ff9Yw/45x45.jpg	http://www.i4u.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	3199	200	OK	-	-	-	(empty)	-	-	-	-	-	F2coft4C3HNd9LGDAc	image/jpeg
1356897598.465434	COxhwj2YOLTDGkj9r4	192.168.82.10	1115	184.28.141.171	80	5	GET	video.unrulymedia.com	/spock/ZeroClipboard.js	http://video.unrulymedia.com/iframe_84873424_28623_flash.html?d=1356911876859	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	11281	200	OK	-	-	-	(empty)	-	-	-	-	-	F6KUqj2DUnatrNr0Y1	text/plain
1356897598.464866	Cwa6i41N75uU8vfJja	192.168.82.10	1069	173.194.43.13	80	3	GET	pagead2.googlesyndication.com	/pagead/js/r20121206/r20121214/show_ads_impl.js	http://www.i4u.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	57857	200	OK	-	-	-	(empty)	-	-	-	-	-	FYZhAg3Jy9PFAcRkof	text/plain
1356897598.465189	CbziEQ0eREmj3pJL	192.168.82.10	1106	174.35.22.157	80	37	GET	cache.daylife.com	/imageserve/05FM5l5cVoe5p/45x45.jpg	http://www.i4u.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2539	200	OK	-	-	-	(empty)	-	-	-	-	-	FdOBfM1BOuOnBxHmDi	image/jpeg
1356897598.465641	CvWc6A1V3o3yZGYon2	192.168.82.10	1107	174.35.22.157	80	37	GET	cache.daylife.com	/imageserve/05DYdlIbxg4uz/45x45.jpg	http://www.i4u.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2704	200	OK	-	-	-	(empty)	-	-	-	-	-	FEu8QeS73ajYSNMBc	image/jpeg
1356897598.63151	CRLprK3opXeEwGlY6b	192.168.82.10	1135	204.246.175.59	80	2	GET	g-ecx.images-amazon.com	/images/G/01/associates/widgets//20070822/US/Flash/app._V123_.txt	http://g-ecx.images-amazon.com/images/G/01/associates/widgets//20070822/US/Flash/Widgets._V330605733_.swf?ServiceVersion=20070822&MarketPlac	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	572	200	OK	-	-	-	(empty)	-	-	-	-	-	Fyakqo2glAjxC9Beq2	text/plain
1356897598.815692	CnfWJl2korOAd9tZEg	192.168.82.10	1125	184.28.141.171	80	4	GET	video.unrulymedia.com	/embed_share_v5.css	http://video.unrulymedia.com/iframe_84873424_28623_flash.html?d=1356911876859	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2551	200	OK	-	-	-	(empty)	-	-	-	-	-	FHcFh1Yq5ESq9KXn8	text/plain
1356897598.816011	COxhwj2YOLTDGkj9r4	192.168.82.10	1115	184.28.141.171	80	6	GET	video.unrulymedia.com	/embed_share_v42.js	http://video.unrulymedia.com/iframe_84873424_28623_flash.html?d=1356911876859	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	4769	200	OK	-	-	-	(empty)	-	-	-	-	-	FrUI8C17ziHJCuIC83	text/plain
1356897598.814444	CVxFpG3rDEt9evxTXb	192.168.82.10	1141	204.246.175.59	80	1	GET	g-ecx.images-amazon.com	/crossdomain.xml	-	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	632	200	OK	-	-	-	(empty)	-	-	-	-	-	F14hMt3jjNHUD6nlK1	application/xml
1356897598.813541	Cwa6i41N75uU8vfJja	192.168.82.10	1069	173.194.43.13	80	4	GET	pagead2.googlesyndication.com	/pagead/render_ads.js	http://www.i4u.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	287	200	OK	-	-	-	(empty)	-	-	-	-	-	FS9FWF4HQXAip823U7	text/plain
1356897598.811995	CbziEQ0eREmj3pJL	192.168.82.10	1106	174.35.22.157	80	38	GET	cache.daylife.com	/imageserve/0bTNgcQ7X223e/45x45.jpg	http://www.i4u.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2428	200	OK	-	-	-	(empty)	-	-	-	-	-	FH166A3ozyoKwZN157	image/jpeg
1356897598.850142	CnfWJl2korOAd9tZEg	192.168.82.10	1125	184.28.141.171	80	5	GET	video.unrulymedia.com	/social_control_sprites_v1.png	http://video.unrulymedia.com/iframe_84873424_28623_flash.html?d=1356911876859	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	72399	200	OK	-	-	-	(empty)	-	-	-	-	-	Fb8hrD2oq6VIntY9j4	image/png
1356897598.852055	CbziEQ0eREmj3pJL	192.168.82.10	1106	174.35.22.157	80	39	GET	cache.daylife.com	/imageserve/01a34gL6Kj1eF/45x45.jpg	http://www.i4u.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2361	200	OK	-	-	-	(empty)	-	-	-	-	-	FmRMAy356at7T2v6C3	image/jpeg
1356897598.941586	COxhwj2YOLTDGkj9r4	192.168.82.10	1115	184.28.141.171	80	7	GET	video.unrulymedia.com	/loader-analytics.html	http://video.unrulymedia.com/iframe_84873424_28623_flash.html?d=1356911876859	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	200	OK	-	-	-	(empty)	-	-	-	-	-	-	-
1356897598.943698	CnfWJl2korOAd9tZEg	192.168.82.10	1125	184.28.141.171	80	6	GET	video.unrulymedia.com	/spock/close_button_sprite.gif	http://video.unrulymedia.com/iframe_84873424_28623_flash.html?d=1356911876859	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1458	200	OK	-	-	-	(empty)	-	-	-	-	-	F6ktHz4ShmQXjawt33	image/gif
1356897598.955649	CklJjb3I0n712f5Zej	192.168.82.10	1144	205.128.73.126	80	1	GET	images.amazon.com	/crossdomain.xml	-	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	403	Forbidden	-	-	-	(empty)	-	-	-	-	-	-	-
1356897598.81222	CvWc6A1V3o3yZGYon2	192.168.82.10	1107	174.35.22.157	80	38	GET	cache.daylife.com	/imageserve/0es59NWcL92fL/45x45.jpg	http://www.i4u.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2625	200	OK	-	-	-	(empty)	-	-	-	-	-	FhF4fTSA84R7meVB5	image/jpeg
1356897598.944534	CgWBUU3xrCg6wDFjTk	192.168.82.10	1142	46.137.136.175	80	1	GET	stats2.unrulymedia.com	/blank.gif?t=imp&vid=8766&ppid=2926408&apid=28623&aid=1850&pid=84802&cid=3683&crid=6784&ptype=unruly&autoplay=false&auto_unit=true&size=600x520&lang=en-us&d=1356911879406&id=58352665&refurl=http://www.i4u.com/	http://video.unrulymedia.com/iframe_84873424_28623_flash.html?d=1356911876859	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	42	200	OK	-	-	-	(empty)	-	-	-	-	-	FbprvB3CwlTWkhsIa7	image/gif
1356897599.003376	CbziEQ0eREmj3pJL	192.168.82.10	1106	174.35.22.157	80	40	GET	cache.daylife.com	/imageserve/02zq2W710Z4an/45x45.jpg	http://www.i4u.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	3023	200	OK	-	-	-	(empty)	-	-	-	-	-	FhwYwh4Euz5chFwTAi	image/jpeg
1356897599.16327	Cwa6i41N75uU8vfJja	192.168.82.10	1069	173.194.43.13	80	5	GET	pagead2.googlesyndication.com	/pagead/osd.js	http://www.i4u.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	16646	200	OK	-	-	-	(empty)	-	-	-	-	-	FX2HFJ36gdsB0e6x76	text/plain
1356897599.229523	COxhwj2YOLTDGkj9r4	192.168.82.10	1115	184.28.141.171	80	8	GET	video.unrulymedia.com	/flowplayer_api.js	http://video.unrulymedia.com/iframe_84873424_28623_flash.html?d=1356911876859	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	19756	200	OK	-	-	-	(empty)	-	-	-	-	-	Fk8sIQqcAmpnKl6Z8	text/plain
1356897599.164682	CctRCD35G3BoSwHKQe	192.168.82.10	1145	79.125.34.109	80	1	GET	stats3.unrulymedia.com	/blank.gif?t=imp&vid=8766&ppid=2926408&apid=28623&aid=1850&pid=84802&cid=3683&crid=6784&ptype=unruly&autoplay=false&auto_unit=true&size=600x520&lang=en-us&d=1356911879406&id=58352665&refurl=http://www.i4u.com/	http://video.unrulymedia.com/iframe_84873424_28623_flash.html?d=1356911876859	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	42	200	OK	-	-	-	(empty)	-	-	-	-	-	FZg3EndWRlhfX8z64	image/gif
1356897599.310962	CqJt3x2KVDvO9h928h	192.168.82.10	1148	204.246.175.70	80	1	GET	cloud.video.unrulymedia.com	/f3cdt-1356018404227_v1.jpg	http://video.unrulymedia.com/iframe_84873424_28623_flash.html?d=1356911876859	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	9154	200	OK	-	-	-	(empty)	-	-	-	-	-	F9DUEM1holaJG3R141	image/jpeg
1356897599.312499	CxW2k64oe41xuhOepl	192.168.82.10	1136	173.194.75.95	80	2	GET	ajax.googleapis.com	/ajax/libs/jquery/1.3.2/jquery.min.js	http://video.unrulymedia.com/iframe_84873424_28623_flash.html?d=1356911876859	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	57254	200	OK	-	-	-	(empty)	-	-	-	-	-	Fh7R0i1AnaEV1AE9Me	text/plain
1356897599.196081	CeAbfr49RfhP5pMvgi	192.168.82.10	1146	173.194.43.26	80	1	GET	googleads.g.doubleclick.net	/pagead/ads?client=ca-pub-8330330673974283&output=html&h=250&slotname=1405543286&w=300&lmt=1356897428&ea=0&flash=10.0.32.18&url=http://www.i4u.com/&dt=1356911878984&shv=r20121206&jsv=r20121214&saldr=1&correlator=1356911879234&frm=20&adk=1418087776&ga_vid=1612172352.1356911849&ga_sid=1356911849&ga_hid=935290121&ga_fc=1&u_tz=-300&u_his=0&u_java=1&u_h=600&u_w=800&u_ah=600&u_aw=800&u_cd=24&u_nplug=0&u_nmime=0&dff=lucida sans unicode&dfs=16&adx=808&ady=32319&biw=780&bih=459&oid=3&fu=0&ifi=1&dtd=734	http://www.i4u.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	15998	200	OK	-	-	-	(empty)	-	-	-	-	-	FTBTzp1y4WOrrDh5Dd	text/html
1356897599.445699	CUtvON2oXTjre3SBsg	192.168.82.10	1147	204.246.175.70	80	1	GET	cloud.video.unrulymedia.com	/f3cdt-1356018555383_v1.jpg	http://video.unrulymedia.com/iframe_84873424_28623_flash.html?d=1356911876859	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	8857	200	OK	-	-	-	(empty)	-	-	-	-	-	F7lgXARoo1JyeUwu5	image/jpeg
1356897599.447113	CTwrjx1WGCKcwtLuG9	192.168.82.10	1105	93.184.216.229	80	6	GET	static1.i4u.com	//sites/default/files/imagecache/promotedhub_background/images/2010/08/giftguide-feature-bg1.jpg	http://www.i4u.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	6525	200	OK	-	-	-	(empty)	-	-	-	-	-	FG7P8o4OClC7wC2C96	image/jpeg
1356897599.445441	CqJt3x2KVDvO9h928h	192.168.82.10	1148	204.246.175.70	80	2	GET	cloud.video.unrulymedia.com	/f3cdt-1356018622449_v1.jpg	http://video.unrulymedia.com/iframe_84873424_28623_flash.html?d=1356911876859	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	9393	200	OK	-	-	-	(empty)	-	-	-	-	-	FrbCuj36zEF0xLekAf	image/jpeg
1356897599.514187	CUtvON2oXTjre3SBsg	192.168.82.10	1147	204.246.175.70	80	2	GET	cloud.video.unrulymedia.com	/f3cdt-1356018879272_v1.jpg	http://video.unrulymedia.com/iframe_84873424_28623_flash.html?d=1356911876859	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	13362	200	OK	-	-	-	(empty)	-	-	-	-	-	FZJ6JN3Yy4GuY54pd9	image/jpeg
1356897599.533916	CX3CINUKfe3dtng91	192.168.82.10	1104	93.184.216.229	80	8	GET	static1.i4u.com	/sites/all/themes/i4u/images/global/i4utrending-smallbox.png	http://www.i4u.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	4190	200	OK	-	-	-	(empty)	-	-	-	-	-	F5AdCh3GHWNRsvfRra	image/png
1356897599.44677	CbMQm71Jc9skFn0MVa	192.168.82.10	1109	93.184.216.229	80	4	GET	static2.i4u.com	/sites/default/files/images/content_images/cheerleader-gallery-thumb.png	http://www.i4u.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	81522	200	OK	-	-	-	(empty)	-	-	-	-	-	FKxH2u1DYi47ZhIED7	image/png
1356897599.563051	CbMQm71Jc9skFn0MVa	192.168.82.10	1109	93.184.216.229	80	5	GET	static2.i4u.com	/sites/default/files/images/content_images/victorias-secret-gallery-thumb-template-wide.png	http://www.i4u.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	65321	200	OK	-	-	-	(empty)	-	-	-	-	-	Fq8MrqLjBzEcWB4cc	image/png
1356897599.446507	CVi6ug1PppdxaQwPx8	192.168.82.10	1108	93.184.216.229	80	3	GET	static2.i4u.com	/sites/default/files/images/content_images/sexy-santa-2012-2.png	http://www.i4u.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	80743	200	OK	-	-	-	(empty)	-	-	-	-	-	FKV3abjqSCxgovr42	image/png
1356897599.610962	CbMQm71Jc9skFn0MVa	192.168.82.10	1109	93.184.216.229	80	6	GET	static2.i4u.com	/sites/default/files/images/content_images/superbowl-ads-2013-geeks-grey.png	http://www.i4u.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	6948	200	OK	-	-	-	(empty)	-	-	-	-	-	FPXTit3xXcc90O542g	image/png
1356897599.589544	CSlyF74SGwsUtoXF1e	192.168.82.10	1149	72.172.76.147	80	1	GET	widget.crowdignite.com	/widgets/27700?_ci_wid=_CI_widget_1	http://www.i4u.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	8406	200	OK	-	-	-	(empty)	-	-	-	-	-	FPVVmb38AnszYRvDna	text/html
1356897599.589327	CXaekE4kuncmLs9BPi	192.168.82.10	1150	199.27.72.192	80	1	GET	s.skimresources.com	/js/adunit.js	http://www.i4u.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	41540	200	OK	-	-	-	(empty)	-	-	-	-	-	FSETg228XVNJ9vJYGc	text/plain
1356897599.835482	CDpPTr2pN6vqbEefbh	192.168.82.10	1151	69.31.132.66	80	1	GET	cdn.crowdignite.com	//img/upload/cache/27700/140x120__50881c3763382.jpg	http://www.i4u.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	10905	200	OK	-	-	-	(empty)	-	-	-	-	-	F1jDDl3pxLp18JPJRi	image/jpeg
1356897599.83595	CdhtWK2ztyIrzPQE7f	192.168.82.10	1152	69.31.132.66	80	1	GET	cdn.crowdignite.com	//img/upload/cache/27700/140x120__50c236f424679.jpg	http://www.i4u.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	8975	200	OK	-	-	-	(empty)	-	-	-	-	-	FuVEgl3DJgRzV5yGc3	image/jpeg
1356897599.869603	CdhtWK2ztyIrzPQE7f	192.168.82.10	1152	69.31.132.66	80	2	GET	cdn.crowdignite.com	//img/upload/cache/27700/140x120__505c71a5f10b7.jpg	http://www.i4u.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	6710	200	OK	-	-	-	(empty)	-	-	-	-	-	FsDIkg2MbgvFYNMRLk	image/jpeg
1356897599.869255	CDpPTr2pN6vqbEefbh	192.168.82.10	1151	69.31.132.66	80	2	GET	cdn.crowdignite.com	//img/upload/cache/27700/140x120__503e5b8d155bf.jpg	http://www.i4u.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	4515	200	OK	-	-	-	(empty)	-	-	-	-	-	FZHxSE1orerwMCjNvi	image/jpeg
1356897600.076773	COxhwj2YOLTDGkj9r4	192.168.82.10	1115	184.28.141.171	80	9	GET	video.unrulymedia.com	/jquery-ui-1.7.2.custom.min.js	http://video.unrulymedia.com/iframe_84873424_28623_flash.html?d=1356911876859	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	11835	200	OK	-	-	-	(empty)	-	-	-	-	-	FMrMQZYIW7akg30ta	text/plain
1356897600.121092	COxhwj2YOLTDGkj9r4	192.168.82.10	1115	184.28.141.171	80	10	GET	video.unrulymedia.com	/jquery.qtip-1.0.0-rc3.min.js	http://video.unrulymedia.com/iframe_84873424_28623_flash.html?d=1356911876859	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	38404	200	OK	-	-	-	(empty)	-	-	-	-	-	F15hWO2gSlpiwG8lNi	text/plain
1356897600.144204	COxhwj2YOLTDGkj9r4	192.168.82.10	1115	184.28.141.171	80	11	GET	video.unrulymedia.com	/annotations_v33.js	http://video.unrulymedia.com/iframe_84873424_28623_flash.html?d=1356911876859	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	21382	200	OK	-	-	-	(empty)	-	-	-	-	-	FLKSAV9E52wI0Ljgb	text/plain
1356897599.312091	CnfWJl2korOAd9tZEg	192.168.82.10	1125	184.28.141.171	80	7	GET	video.unrulymedia.com	/flowplayer-3.1.5.1-scale.swf?0.03869809160168214	http://www.i4u.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	117110	200	OK	-	-	-	(empty)	-	-	-	-	-	F5t2qIRbJPZuYXKpi	application/x-shockwave-flash
1356897600.225632	Cwa6i41N75uU8vfJja	192.168.82.10	1069	173.194.43.13	80	6	GET	pagead2.googlesyndication.com	/pagead/images/mobile_unified_button_icon_black.png	http://googleads.g.doubleclick.net/pagead/ads?client=ca-pub-8330330673974283&output=html&h=250&slotname=1405543286&w=300&lmt=1356897428&ea=0&flash=10.0.32.18&url=http%3A%2F%2Fwww.i4u.com%2F&dt=1356911878984&shv=r20121206&jsv=r20121214&saldr=1&correlator=1356911879234&frm=20&adk=1418087776&ga_vid=1612172352.1356911849&ga_sid=1356911849&ga_hid=935290121&ga_fc=1&u_tz=-300&u_his=0&u_java=1&u_h=600&u_w=800&u_ah=600&u_aw=800&u_cd=24&u_nplug=0&u_nmime=0&dff=lucida%20sans%20unicode&dfs=16&adx=808&ady=32319&biw=780&bih=459&oid=3&fu=0&ifi=1&dtd=734	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	281	200	OK	-	-	-	(empty)	-	-	-	-	-	Fqlbfk13i0PtDqFne9	image/png
1356897600.230324	CeAbfr49RfhP5pMvgi	192.168.82.10	1146	173.194.43.26	80	2	GET	googleads.g.doubleclick.net	/pagead/drt/s?v=r20120211	http://googleads.g.doubleclick.net/pagead/ads?client=ca-pub-8330330673974283&output=html&h=250&slotname=1405543286&w=300&lmt=1356897428&ea=0&flash=10.0.32.18&url=http%3A%2F%2Fwww.i4u.com%2F&dt=1356911878984&shv=r20121206&jsv=r20121214&saldr=1&correlator=1356911879234&frm=20&adk=1418087776&ga_vid=1612172352.1356911849&ga_sid=1356911849&ga_hid=935290121&ga_fc=1&u_tz=-300&u_his=0&u_java=1&u_h=600&u_w=800&u_ah=600&u_aw=800&u_cd=24&u_nplug=0&u_nmime=0&dff=lucida%20sans%20unicode&dfs=16&adx=808&ady=32319&biw=780&bih=459&oid=3&fu=0&ifi=1&dtd=734	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	137	200	OK	-	-	-	(empty)	-	-	-	-	-	F7YnWs4S1mnmqsasH6	text/html
1356897600.253407	CHbd2n4rYnYmyDBubk	192.168.82.10	1153	173.194.43.13	80	1	GET	pagead2.googlesyndication.com	/pagead/images/adchoices/en-000000.png	http://googleads.g.doubleclick.net/pagead/ads?client=ca-pub-8330330673974283&output=html&h=250&slotname=1405543286&w=300&lmt=1356897428&ea=0&flash=10.0.32.18&url=http%3A%2F%2Fwww.i4u.com%2F&dt=1356911878984&shv=r20121206&jsv=r20121214&saldr=1&correlator=1356911879234&frm=20&adk=1418087776&ga_vid=1612172352.1356911849&ga_sid=1356911849&ga_hid=935290121&ga_fc=1&u_tz=-300&u_his=0&u_java=1&u_h=600&u_w=800&u_ah=600&u_aw=800&u_cd=24&u_nplug=0&u_nmime=0&dff=lucida%20sans%20unicode&dfs=16&adx=808&ady=32319&biw=780&bih=459&oid=3&fu=0&ifi=1&dtd=734	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	797	200	OK	-	-	-	(empty)	-	-	-	-	-	Fk1NJz18eWnNdufrwd	image/png
1356897600.257937	Cwa6i41N75uU8vfJja	192.168.82.10	1069	173.194.43.13	80	7	GET	pagead2.googlesyndication.com	/pagead/images/adchoices/en-000000.png	-	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	797	200	OK	-	-	-	(empty)	-	-	-	-	-	FUqa0W1BXAaoksGk3	image/png
1356897598.814196	Cdsy3f3B07cSPwPH1d	192.168.82.10	1140	176.32.98.166	80	1	GET	www.amazon.com	/gp/video/policy.html	-	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	132	200	OK	-	-	-	(empty)	-	-	-	-	-	Fab0go34AeNelKkINc	application/xml
